raceId,driverId,constructorId,qualifying_position,q1,q2,q3,points,position,wins,resultId,grid,final_position,positionOrder,points_per_race,laps,fastestLap,fastestLapTime,fastestLapSpeed,statusId,constructor_points,constructor_position,constructor_wins,avg_position_last_5,points_before_race,circuitId,year,avg_position_circuit,grid_qual_diff,avg_position_per_season,avg_points_per_race_season,avg_constructor_position_season,avg_fastest_lap_speed,avg_pit_stop_duration,avg_lap_time_circuit
873,1,1,1,108.285,106.66499999999999,106.362,142.0,4,3,21567,1,0,24,0.0,22,14,115.541,158.063,6,261.0,2,5,11.4,8172.0,15,2012,6.866666666666666,0,9.6,9.5,2.25,201.26410704225353,75.92492222222222,115.68100244798042
874,1,1,9,93.061,92.12100000000001,92.327,152.0,4,3,21572,9,5,5,10.0,53,45,97.75999999999999,213.842,1,283.0,2,5,14.6,8314.0,22,2012,4.785714285714286,0,9.6,9.5,2.25,201.26410704225353,75.92492222222222,107.71330862329803
875,1,1,3,99.18,98.0,97.469,153.0,4,3,21601,3,10,10,1.0,55,49,102.721,196.785,1,284.0,3,5,10.8,8466.0,35,2012,4.75,0,9.6,9.5,2.25,201.26410704225353,75.92492222222222,127.71418636363636
876,1,1,3,86.51599999999999,85.816,85.544,165.0,5,3,21619,3,4,4,12.0,60,58,88.944,207.433,1,306.0,3,5,12.6,8619.0,68,2012,5.666666666666667,0,9.6,9.5,2.25,201.26410704225353,75.92492222222222,91.825
877,1,1,1,101.497,100.90100000000001,100.63,165.0,5,3,21660,1,0,21,0.0,19,19,107.26599999999999,186.4,10,318.0,3,5,8.8,8784.0,24,2012,5.875,0,9.6,9.5,2.25,201.26410704225353,75.92492222222222,102.6986173594132
878,1,1,2,97.05799999999999,96.795,95.76599999999999,190.0,4,4,21664,2,1,1,25.0,56,55,99.709,199.047,1,353.0,3,6,12.8,8949.0,69,2012,4.75,0,9.6,9.5,2.25,201.26410704225353,75.92492222222222,105.13436628849271
879,1,1,1,75.075,73.398,72.458,190.0,4,4,21707,1,0,20,0.0,54,38,78.069,198.701,4,378.0,3,7,8.2,9139.0,18,2012,6.352941176470588,0,9.6,9.5,2.25,201.26410704225353,75.92492222222222,86.4187908777969
880,1,131,3,105.456,96.625,88.087,10.0,5,0,21716,3,5,5,10.0,58,45,89.759,212.689,1,10.0,4,0,11.2,9329.0,1,2013,4.8,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,99.37417291414752
881,1,131,4,97.513,96.517,111.699,25.0,4,0,21736,4,3,3,15.0,56,32,101.001,197.57,1,37.0,4,0,10.2,9339.0,2,2013,5.181818181818182,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,110.49191304347826
882,1,131,1,95.793,95.078,94.48400000000001,40.0,4,0,21758,1,3,3,15.0,56,50,99.981,196.273,1,52.0,4,0,10.0,9364.0,17,2013,4.214285714285714,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,106.5664419525066
883,1,131,4,93.49799999999999,93.346,92.762,50.0,3,0,21782,9,5,5,10.0,57,48,98.20400000000001,198.395,1,64.0,4,0,6.4,9404.0,3,2013,3.7058823529411766,5,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,102.34915954118874
884,1,131,2,81.72800000000001,81.001,80.97200000000001,50.0,4,0,21811,2,12,12,0.0,65,53,87.895,190.659,11,72.0,4,0,7.2,9454.0,4,2013,4.944444444444445,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,87.52436436884511
885,1,131,2,83.779,76.265,73.967,62.0,4,0,21825,2,4,4,12.0,78,76,78.133,153.891,1,109.0,4,1,5.6,9504.0,6,2013,4.588235294117647,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,88.37359816653934
886,1,131,2,83.801,87.649,85.512,77.0,4,0,21846,2,3,3,15.0,70,69,76.354,205.615,1,134.0,3,1,5.4,9566.0,7,2013,5.666666666666667,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,81.84099120879121
887,1,131,1,90.995,91.224,89.607,89.0,4,0,21869,1,4,4,12.0,52,51,94.15899999999999,225.231,1,171.0,2,2,5.4,9643.0,9,2013,2.9473684210526314,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,106.65777998017839
888,1,131,1,91.131,90.152,89.398,99.0,4,0,21892,1,5,5,10.0,60,57,94.156,196.83,1,183.0,2,2,5.6,9732.0,20,2013,6.8,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,104.65726174496645
890,1,131,1,80.363,79.862,79.388,124.0,4,1,21910,1,1,1,25.0,70,69,84.64699999999999,186.322,1,208.0,2,3,5.6,9831.0,11,2013,3.388888888888889,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,87.65004624277456
891,1,131,1,120.368,109.06700000000001,121.012,139.0,3,1,21934,1,3,3,15.0,44,39,111.596,225.943,1,235.0,2,3,3.4,9955.0,13,2013,7.333333333333333,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,117.1395017301038
892,1,131,12,84.589,84.803,,141.0,3,1,21962,12,9,9,2.0,53,51,85.849,242.924,1,245.0,3,3,3.2,10094.0,14,2013,5.944444444444445,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,90.9035908045977
893,1,131,5,104.196,103.92,103.25399999999999,151.0,3,1,21980,5,5,5,10.0,61,59,109.916,165.89,1,267.0,3,3,4.4,10235.0,15,2013,6.866666666666666,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,115.68100244798042
894,1,131,2,98.574,97.824,97.42,161.0,4,1,22002,2,5,5,10.0,55,53,102.539,197.134,1,283.0,3,3,4.6,10386.0,35,2013,4.75,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,127.71418636363636
895,1,131,3,92.34,91.636,91.253,161.0,4,1,22039,3,0,20,0.0,7,3,101.202,206.569,29,287.0,3,3,4.6,10547.0,22,2013,4.785714285714286,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,107.71330862329803
896,1,131,3,85.80199999999999,85.259,84.941,169.0,4,1,22047,3,6,6,8.0,60,53,89.05199999999999,207.182,1,313.0,2,3,8.4,10708.0,68,2013,5.666666666666667,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,91.825
897,1,131,4,100.693,100.477,100.501,175.0,4,1,22070,4,7,7,6.0,55,47,105.463,189.586,1,334.0,2,3,9.0,10877.0,24,2013,5.875,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,102.6986173594132
898,1,131,5,97.959,97.854,97.345,187.0,3,1,22089,5,4,4,12.0,56,50,100.818,196.857,1,348.0,2,3,8.6,11052.0,69,2013,4.75,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,105.13436628849271
899,1,131,5,85.342,86.69800000000001,87.67699999999999,189.0,4,1,22116,5,9,9,2.0,71,51,76.69200000000001,202.268,1,360.0,2,3,8.4,11239.0,18,2013,6.352941176470588,0,5.947368421052632,9.947368421052632,2.8947368421052633,201.26410704225353,75.92492222222222,86.4187908777969
900,1,131,1,91.699,102.89,104.231,0.0,19,0,22148,1,0,19,0.0,2,2,109.947,173.636,5,25.0,2,1,9.2,11428.0,1,2014,4.8,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,99.37417291414752
901,1,131,1,117.202,119.041,119.431,25.0,2,1,22152,1,1,1,25.0,56,53,103.066,193.611,1,68.0,1,2,9.0,11428.0,2,2014,5.181818181818182,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,110.49191304347826
902,1,131,2,95.32300000000001,93.872,93.464,50.0,2,2,22174,2,1,1,25.0,57,49,97.108,200.634,1,111.0,1,3,8.0,11453.0,3,2014,3.7058823529411766,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,102.34915954118874
903,1,131,1,115.51599999999999,114.029,113.86,75.0,2,3,22196,1,1,1,25.0,54,42,101.196,193.916,1,154.0,1,4,6.8,11503.0,17,2014,4.214285714285714,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,106.5664419525066
904,1,131,1,87.238,86.21000000000001,85.232,100.0,1,4,22218,1,1,1,25.0,66,54,89.483,187.275,1,197.0,1,5,6.2,11578.0,4,2014,4.944444444444445,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,87.52436436884511
905,1,131,2,77.82300000000001,76.354,76.048,118.0,2,4,22241,2,2,2,18.0,78,34,79.361,151.51,1,240.0,1,6,4.6,11678.0,6,2014,4.588235294117647,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,88.37359816653934
906,1,131,2,75.75,75.054,74.953,118.0,2,4,22278,2,0,17,0.0,46,24,78.94200000000001,198.875,23,258.0,1,6,1.2,11796.0,7,2014,5.666666666666667,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,81.84099120879121
907,1,131,9,69.514,69.092,,136.0,2,4,22285,9,2,2,18.0,71,41,72.217,215.65,1,301.0,1,7,4.4,11914.0,70,2014,4.3076923076923075,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,72.20899671772429
908,1,131,6,101.05799999999999,94.87,99.232,161.0,2,5,22306,6,1,1,25.0,52,26,97.176,218.239,1,326.0,1,8,4.6,12050.0,9,2014,2.9473684210526314,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,106.65777998017839
909,1,131,16,78.68299999999999,,,176.0,2,5,22330,20,3,3,15.0,67,53,79.908,206.066,1,366.0,1,9,4.6,12211.0,10,2014,6.142857142857143,4,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,84.37498681318681
910,1,131,21,,,,191.0,2,5,22352,22,3,3,15.0,70,36,87.38,180.494,1,393.0,1,9,5.0,12387.0,11,2014,3.388888888888889,1,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,87.65004624277456
911,1,131,2,127.28,126.609,125.819,191.0,2,5,22391,2,0,19,0.0,38,33,113.707,221.748,31,411.0,1,9,5.2,12578.0,13,2014,7.333333333333333,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,117.1395017301038
912,1,131,1,85.363,84.56,84.10900000000001,216.0,2,6,22395,1,1,1,25.0,53,29,88.004,236.975,1,454.0,1,10,5.6,12769.0,14,2014,5.944444444444445,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,90.9035908045977
913,1,131,1,106.92099999999999,106.287,105.681,241.0,1,7,22417,1,1,1,25.0,60,39,110.417,165.137,1,479.0,1,11,5.4,12985.0,15,2014,6.866666666666666,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,115.68100244798042
914,1,131,2,93.61099999999999,92.982,92.703,266.0,1,8,22439,2,1,1,25.0,44,39,111.6,187.322,1,522.0,1,12,5.4,13226.0,22,2014,4.785714285714286,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,107.71330862329803
915,1,131,1,98.759,98.338,98.513,291.0,1,9,22461,1,1,1,25.0,53,48,101.606,207.2,1,565.0,1,13,5.0,13492.0,71,2014,1.75,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,104.54401182033097
916,1,131,2,97.196,97.287,96.443,316.0,1,10,22482,2,1,1,25.0,56,49,101.929,194.712,1,608.0,1,14,4.6,13783.0,69,2014,4.75,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,105.13436628849271
917,1,131,2,70.457,70.712,70.056,334.0,1,10,22501,2,2,2,18.0,71,62,73.555,210.895,1,651.0,1,15,1.0,14099.0,18,2014,6.352941176470588,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,86.4187908777969
918,1,131,2,101.207,100.92,100.866,384.0,1,11,22518,2,1,1,50.0,55,49,105.59899999999999,189.342,1,701.0,1,16,1.2,14433.0,24,2014,5.875,0,4.105263157894737,20.210526315789473,1.0526315789473684,201.26410704225353,75.92492222222222,102.6986173594132
926,1,131,1,88.586,86.894,86.327,25.0,1,1,22538,1,1,1,25.0,58,50,90.945,209.915,1,43.0,1,1,1.2,14817.0,1,2015,4.8,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,99.37417291414752
927,1,131,1,99.269,101.517,109.834,43.0,1,1,22557,1,2,2,18.0,56,45,103.125,193.501,1,76.0,1,1,1.2,14842.0,2,2015,5.181818181818182,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,110.49191304347826
928,1,131,1,98.285,96.423,95.782,68.0,1,2,22576,1,1,1,25.0,56,31,102.208,191.996,1,119.0,1,2,1.4,14885.0,17,2015,4.214285714285714,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,106.5664419525066
929,1,131,1,93.928,92.669,92.571,93.0,1,3,22596,1,1,1,25.0,57,38,97.857,199.098,1,159.0,1,3,1.4,14953.0,3,2015,3.7058823529411766,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,102.34915954118874
930,1,131,2,86.382,85.74,84.94800000000001,111.0,1,3,22617,2,2,2,18.0,66,54,88.27,189.849,1,202.0,1,4,1.2,15046.0,4,2015,4.944444444444445,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,87.52436436884511
931,1,131,1,76.588,75.864,75.098,126.0,1,3,22638,1,3,3,15.0,78,42,78.676,152.692,1,242.0,1,5,1.4,15157.0,6,2015,4.588235294117647,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,88.37359816653934
932,1,131,1,75.895,74.661,74.393,151.0,1,4,22656,1,1,1,25.0,70,64,77.47200000000001,202.648,1,285.0,1,6,1.8,15283.0,7,2015,5.666666666666667,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,81.84099120879121
933,1,131,1,72.218,69.062,68.455,169.0,1,4,22677,1,2,2,18.0,71,60,71.475,217.888,1,328.0,1,7,1.6,15434.0,70,2015,4.3076923076923075,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,72.20899671772429
934,1,131,1,93.79599999999999,93.068,92.24799999999999,194.0,1,5,22696,1,1,1,25.0,52,29,97.093,218.425,1,371.0,1,8,1.8,15603.0,9,2015,2.9473684210526314,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,106.65777998017839
936,1,131,1,82.89,82.285,82.02,202.0,1,5,22721,1,6,6,8.0,69,68,85.727,183.974,1,383.0,1,8,1.8,15797.0,11,2015,3.388888888888889,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,87.65004624277456
937,1,131,1,108.908,108.024,107.197,227.0,1,6,22736,1,1,1,25.0,43,34,112.50399999999999,224.12,1,426.0,1,9,2.6,15999.0,13,2015,7.333333333333333,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,117.1395017301038
938,1,131,1,84.251,83.383,83.39699999999999,252.0,1,7,22756,1,1,1,25.0,53,48,86.672,240.617,1,451.0,1,10,2.2,16226.0,14,2015,5.944444444444445,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,90.9035908045977
939,1,131,5,105.765,105.65,105.3,252.0,1,7,22793,5,0,18,0.0,32,24,112.505,162.072,37,463.0,1,10,2.2,16478.0,15,2015,6.866666666666666,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,115.68100244798042
940,1,131,2,92.844,92.789,92.66,277.0,1,8,22796,2,1,1,25.0,53,33,96.14500000000001,217.434,1,506.0,1,11,5.4,16730.0,22,2015,4.785714285714286,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,107.71330862329803
941,1,131,2,98.55799999999999,97.672,97.43299999999999,302.0,1,9,22816,2,1,1,25.0,53,44,100.57300000000001,209.328,1,531.0,1,12,5.4,17007.0,71,2015,1.75,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,104.54401182033097
942,1,131,2,116.87100000000001,116.929,,327.0,1,10,22837,2,1,1,25.0,56,48,100.738,197.014,1,574.0,1,13,4.4,17309.0,69,2015,4.75,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,105.13436628849271
943,1,131,2,80.80799999999999,79.82900000000001,79.668,345.0,1,10,22858,2,2,2,18.0,71,67,80.723,191.945,1,617.0,1,14,4.4,17636.0,32,2015,3.0,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,86.44700313479625
944,1,131,2,71.682,71.66499999999999,71.36,363.0,1,10,22878,2,2,2,18.0,71,51,74.832,207.296,1,660.0,1,15,4.6,17981.0,18,2015,6.352941176470588,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,86.4187908777969
945,1,131,2,100.97399999999999,100.75800000000001,100.614,381.0,1,10,22898,2,2,2,18.0,55,44,104.517,191.302,1,703.0,1,16,1.4,18344.0,24,2015,5.875,0,2.5789473684210527,20.05263157894737,1.0,201.26410704225353,75.92492222222222,102.6986173594132
948,1,131,1,85.351,84.605,83.837,18.0,2,0,22918,1,2,2,18.0,57,48,90.646,210.608,1,43.0,1,1,1.6,18725.0,1,2016,4.8,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,99.37417291414752
949,1,131,1,91.39099999999999,90.039,89.493,33.0,2,0,22941,1,3,3,15.0,57,43,94.67699999999999,205.785,1,83.0,1,2,1.8,18743.0,3,2016,3.7058823529411766,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,102.34915954118874
950,1,131,22,,,,39.0,2,0,22967,22,7,7,6.0,56,32,100.662,194.945,1,114.0,1,3,2.2,18776.0,17,2016,4.214285714285714,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,106.5664419525066
951,1,131,10,96.006,95.82,,57.0,2,0,22984,10,2,2,18.0,53,36,100.26599999999999,209.969,1,157.0,1,4,3.2,18815.0,71,2016,1.75,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,104.54401182033097
952,1,131,1,83.214,82.15899999999999,82.0,57.0,3,0,23025,1,0,21,0.0,0,0,,0.0,4,157.0,1,4,3.2,18872.0,4,2016,4.944444444444445,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,87.52436436884511
953,1,131,3,74.826,74.056,73.94200000000001,82.0,2,1,23027,3,1,1,25.0,78,71,77.939,154.135,1,188.0,1,5,7.0,18929.0,6,2016,4.588235294117647,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,88.37359816653934
954,1,131,1,74.121,73.076,72.812,107.0,2,2,23049,1,1,1,25.0,70,68,75.981,206.625,1,223.0,1,6,6.8,19011.0,7,2016,5.666666666666667,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,81.84099120879121
955,1,131,10,104.259,103.52600000000001,121.954,117.0,2,2,23075,10,5,5,10.0,51,42,106.822,202.306,1,258.0,1,7,6.4,19118.0,73,2016,5.875,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,122.15663235294119
956,1,131,1,66.947,66.228,67.922,142.0,2,3,23093,1,1,1,25.0,71,67,68.411,227.647,1,295.0,1,8,6.0,19235.0,70,2016,4.3076923076923075,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,72.20899671772429
957,1,131,1,90.739,89.243,89.287,167.0,2,4,23115,1,1,1,25.0,52,45,95.771,221.44,1,335.0,1,9,5.8,19377.0,9,2016,2.9473684210526314,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,106.65777998017839
958,1,131,2,94.21000000000001,84.836,80.108,192.0,1,5,23137,2,1,1,25.0,70,69,83.849,188.095,1,378.0,1,10,1.8,19544.0,11,2016,3.388888888888889,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,87.65004624277456
959,1,131,2,75.243,74.748,74.47,217.0,1,6,23159,2,1,1,25.0,67,52,78.746,209.107,1,415.0,1,11,1.8,19736.0,10,2016,6.142857142857143,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,84.37498681318681
960,1,131,21,110.033,,,232.0,1,6,23183,21,3,3,15.0,44,40,111.583,225.969,1,455.0,1,12,1.8,19953.0,13,2016,7.333333333333333,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,117.1395017301038
961,1,131,1,81.854,81.498,81.135,250.0,1,6,23204,1,2,2,18.0,53,27,86.303,241.646,1,498.0,1,13,1.4,20185.0,14,2016,5.944444444444445,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,90.9035908045977
962,1,131,3,105.167,103.471,103.288,265.0,2,6,23227,3,3,3,15.0,61,52,107.75200000000001,169.221,1,538.0,1,14,1.6,20435.0,15,2016,6.866666666666666,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,115.68100244798042
963,1,131,1,94.444,93.04599999999999,92.85,265.0,2,6,23264,1,0,18,0.0,40,31,98.595,202.391,5,553.0,1,14,2.0,20700.0,2,2016,5.181818181818182,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,110.49191304347826
964,1,131,2,92.218,91.129,90.66,280.0,2,6,23271,2,3,3,15.0,53,36,95.152,219.703,1,593.0,1,15,5.4,20965.0,22,2016,4.785714285714286,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,107.71330862329803
965,1,131,1,96.29599999999999,96.45,94.999,305.0,2,7,23291,1,1,1,25.0,56,45,102.386,193.842,1,636.0,1,16,5.8,21245.0,69,2016,4.75,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,105.13436628849271
966,1,131,1,79.447,79.137,78.70400000000001,330.0,2,8,23313,1,1,1,25.0,71,66,82.596,187.592,1,679.0,1,17,5.4,21550.0,32,2016,3.0,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,86.44700313479625
967,1,131,1,71.511,71.238,70.736,355.0,2,9,23335,1,1,1,25.0,71,44,85.639,181.137,1,722.0,1,18,5.2,21880.0,18,2016,6.352941176470588,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,86.4187908777969
968,1,131,1,99.487,99.382,98.755,380.0,2,10,23357,1,1,1,25.0,55,37,105.137,190.174,1,765.0,1,19,4.8,22235.0,24,2016,5.875,0,3.761904761904762,18.095238095238095,1.0,201.26410704225353,75.92492222222222,102.6986173594132
969,1,131,1,84.191,83.251,82.188,18.0,2,0,23380,1,2,2,18.0,57,44,87.033,219.351,1,33.0,2,0,1.4,22615.0,1,2017,4.8,0,2.7,18.15,1.15,201.26410704225353,75.92492222222222,99.37417291414752
970,1,131,1,93.333,92.406,91.678,43.0,2,1,23399,1,1,1,25.0,56,44,95.378,205.745,1,66.0,1,1,1.2,22633.0,17,2017,4.214285714285714,0,2.7,18.15,1.15,201.26410704225353,75.92492222222222,106.5664419525066
971,1,131,2,90.814,89.535,88.792,61.0,2,1,23420,2,2,2,18.0,57,46,92.798,209.952,1,99.0,2,1,1.2,22676.0,3,2017,3.7058823529411766,0,2.7,18.15,1.15,201.26410704225353,75.92492222222222,102.34915954118874
972,1,131,4,94.40899999999999,93.75999999999999,93.767,73.0,2,1,23442,4,4,4,12.0,52,18,98.398,213.955,1,136.0,1,2,1.4,22737.0,71,2017,1.75,0,2.7,18.15,1.15,201.26410704225353,75.92492222222222,104.54401182033097
973,1,131,1,80.511,80.21000000000001,79.149,98.0,2,2,23459,1,1,1,25.0,66,64,83.593,200.471,1,161.0,1,3,2.0,22810.0,4,2017,4.944444444444445,0,2.7,18.15,1.15,201.26410704225353,75.92492222222222,87.52436436884511
974,1,131,14,73.64,74.106,,104.0,2,2,23485,13,7,7,6.0,78,54,75.825,158.433,1,179.0,2,3,2.0,22908.0,6,2017,4.588235294117647,-1,2.7,18.15,1.15,201.26410704225353,75.92492222222222,88.37359816653934
975,1,131,1,72.69200000000001,72.496,71.459,129.0,2,3,23499,1,1,1,25.0,70,64,74.551,210.588,1,222.0,1,4,3.0,23012.0,7,2017,5.666666666666667,0,2.7,18.15,1.15,201.26410704225353,75.92492222222222,81.84099120879121
976,1,131,1,101.983,101.275,100.593,139.0,2,3,23523,1,5,5,10.0,51,46,103.469,208.862,1,250.0,1,4,3.0,23141.0,73,2017,5.875,0,2.7,18.15,1.15,201.26410704225353,75.92492222222222,122.15663235294119
